30
21
14
9
0
41
39
35
26
20
67
61
54
46
43
41
40
38
35
31
5
0
0
0
0
51
48
45
41
34
19
13
4
0
0
12
11
9
0
0
4
0
0
0
0
72
63
62
60
53
